pct_contractile_area,pct_contractile_area_norm,ehat_norm,group,days_post_btx
0.61850705,0.8050340438243019,0.19496595617569812,GC,0
0.49234627000000003,0.619682828655967,0.380317171344033,GC,0
0.590488195,0.7638696754534393,0.2361303245465607,GC,0
0.48806096,0.613386993960961,0.38661300603903903,GC,0
0.54002701,0.6897337834703351,0.3102662165296649,GC,0
0.5092542999999999,0.6445235430729407,0.3554764569270593,GC,0
0.53673617,0.6848989909704427,0.3151010090295573,GC,0
0.48080315,0.6027240612891679,0.3972759387108321,GC,0
0.6308521300000001,0.8231710241073212,0.17682897589267876,GC,0
0.48243547,0.6051222114555157,0.3948777885444843,GC,0
0.5117638,0.6482104168736967,0.35178958312630326,GC,0
0.5416838,0.6921678841455112,0.3078321158544888,GC,0
0.5416838,0.6921678841455112,0.3078321158544888,GC,0
0.530246,0.6753638494141756,0.3246361505858244,GC,0
0.4427389,0.5468013332276317,0.4531986667723683,GC,0
0.65761023,0.8624831332318511,0.1375168667681489,GC,0
0.5525068399999999,0.7080687339644128,0.29193126603558717,GC,0
0.33664758,0.39093550011521205,0.609064499884788,GC,0
0.55971603,0.7186602357518893,0.2813397642481107,GC,0
0.42355177,0.5186122410145618,0.4813877589854382,GC,0
0.55674095,0.71428934732505,0.28571065267495,GC,0
0.42606346,0.5223023322903622,0.47769766770963784,GC,0
0.55350509,0.7095353296096031,0.2904646703903969,GC,0
0.5417712499999999,0.6922963627722798,0.3077036372277202,GC,0
0.6505415499999999,0.8520980640555499,0.1479019359444501,GC,0
0.5961563999999999,0.7721972134139149,0.2278027865860851,GC,0
0.5961563999999999,0.7721972134139149,0.2278027865860851,GC,0
0.5961563999999999,0.7721972134139149,0.2278027865860851,GC,0
0.43530188000000003,0.5358751111938808,0.46412488880611924,G2,2
0.60801636,0.7896214715537889,0.21037852844621108,G2,2
0.5443652999999999,0.6961074546164125,0.30389254538358745,G2,2
0.5855814699999999,0.756660878541698,0.24333912145830205,G2,2
0.61633691,0.8018457464304098,0.19815425356959016,G2,2
0.5266060800000001,0.6700162002072232,0.3299837997927768,G2,2
0.47571588,0.5952500136779418,0.40474998632205816,G2,2
0.39111678,0.47095983421688037,0.5290401657831196,G2,2
0.32305301,0.370962810748588,0.6290371892514119,G2,2
0.42674138999999994,0.5232983244624069,0.47670167553759313,G2,2
0.4644957692921145,0.578765800802674,0.42123419919732596,G2,2
0.4644957692921145,0.578765800802674,0.42123419919732596,G2,2
0.4644957692921145,0.578765800802674,0.42123419919732596,G2,2
0.4644957692921145,0.578765800802674,0.42123419919732596,G2,2
0.4644957692921145,0.578765800802674,0.42123419919732596,G2,2
0.36702475999999995,0.4355646410129398,0.5644353589870602,G2,2
0.34664828,0.4056281954008148,0.5943718045991853,G2,2
0.35683652,0.4205964182068773,0.5794035817931227,G2,2
0.35683652,0.4205964182068773,0.5794035817931227,G2,2
0.35683652,0.4205964182068773,0.5794035817931227,G2,2
0.58240911,0.7520001529108687,0.24799984708913125,G2,2
0.23789128,0.2458460340344804,0.7541539659655196,G2,2
0.45642774,0.5669125209378291,0.43308747906217093,G2,2
0.4255760433333333,0.5215862359610594,0.47841376403894065,G2,2
0.4255760433333333,0.5215862359610594,0.47841376403894065,G2,2
0.56232238,0.7224893983462707,0.2775106016537293,G2,2
0.42151381,0.515618138073343,0.484381861926657,G2,2
0.49063675,0.617171258821391,0.382828741178609,G2,2
0.60178954,0.7804732350445148,0.21952676495548518,G2,2
0.53698464,0.6852640348171349,0.31473596518286506,G2,2
0.37288998999999995,0.44418164153990053,0.5558183584600995,G2,2
0.32954555999999996,0.3805014489215699,0.6194985510784301,G2,2
0.6072723400000001,0.7885283821554075,0.21147161784459245,G2,2
0.18905075,0.17409115438832154,0.8259088456116784,G2,2
0.40135841,0.4860064958323561,0.5139935041676439,G2,2
0.34190652,0.39866175957157685,0.6013382404284231,G2,2
0.46449576929211445,0.578765800802674,0.42123419919732596,G2,2
0.46449576929211445,0.578765800802674,0.42123419919732596,G2,2
0.46449576929211445,0.578765800802674,0.42123419919732596,G2,2
0.46449576929211445,0.578765800802674,0.42123419919732596,G2,2
0.50271173,0.6349114171822805,0.3650885828177195,G2,2
0.52224993,0.6636162897441176,0.33638371025588243,G2,2
0.35927259999999994,0.4241754257894816,0.5758245742105184,G2,2
0.36071777,0.42629862141037766,0.5737013785896223,G2,2
0.54737134,0.7005238284438781,0.29947617155612194,G2,2
0.52849183,0.67278668128703,0.32721331871297,G2,2
0.53930383,0.6886713115057085,0.3113286884942915,G2,2
0.61020813,0.7928415470231186,0.2071584529768814,G2,2
